volt_V1,volt_V2,volt_V3,current_A1,current_A2,current_A3,power_kW,power_factor,motor_temp_C
395.9,401.54,395.69,22.97,21.83,22.71,12.73,0.901,62.04
400.98,396.46,396.17,19.79,22.75,25.78,14.21,0.875,62.68
399.82,402.04,401.41,22.02,23.24,22.68,14.93,0.887,62.96
400.45,396.98,400.12,22.76,24.28,23.06,13.84,0.895,64.29
397.15,400.78,394.22,22.94,22.32,25.1,13.91,0.902,62.61
396.59,400.45,403.7,20.6,23.36,22.4,14.69,0.897,62.12
400.14,397.83,398.69,19.78,23.39,22.3,15.68,0.899,64.79
398.63,398.62,402.12,25.45,21.37,21.63,14.47,0.925,62.24
401.98,395.84,394.21,21.58,22.99,23.99,14.07,0.891,63.91
398.2,397.99,399.9,21.69,22.66,21.27,12.93,0.911,63.21
402.7,404.66,401.66,22.71,23.92,22.41,13.11,0.897,64.14
405.61,396.64,401.26,23.18,21.95,23.42,14.84,0.885,62.96
399.88,396.02,398.86,24.65,22.07,24.57,14.88,0.893,62.91
394.66,403.09,402.24,24.09,21.58,23.46,14.1,0.913,62.68
400.14,398.14,404,23.2,22.15,21.45,13.16,0.903,62.72
397.97,403.36,400.35,24.63,22.89,20.4,12.04,0.919,62.7
394.08,397.06,396.9,22.82,23.84,23.63,13.43,0.892,63.42
397.7,400.96,395.74,24.72,22.25,23.43,13.89,0.902,62.94
401.85,400.63,405.93,23.33,22.08,23.73,13.76,0.908,64.49
404.69,400.22,400.54,24.38,24.33,23.31,13.86,0.906,63.45
406.49,396.06,398.59,22.7,23.04,22.68,13.05,0.878,62.9
400.46,393.89,397.77,22.19,22.92,21.82,15.31,0.923,62.24
395.2,404.37,400,23.62,23.34,22.54,14.29,0.887,62.88
404.85,396.38,401.88,23.24,21.47,23.19,15.12,0.912,63.09
395.66,396.09,401.21,23.42,23.53,22.51,15.07,0.893,62.34
402.4,395.63,399.39,19.27,22.92,22.51,14.46,0.889,63.88
403.71,400.53,396.5,23.27,21.49,22.82,14.38,0.9,62.75
398.9,405.35,394.84,21.8,20.89,23.32,14.81,0.91,62.36
402.99,401.59,395.58,21.83,22.82,22.29,13.95,0.87,62.21
400.64,402.43,398,25.16,22.57,21.01,13.68,0.9,62.38
400.12,399.51,399.18,22.68,23.58,22.4,13.53,0.893,62.62
398.94,397.82,398.08,22.07,25.3,21.76,15.46,0.904,65.33
398.39,402.47,400.98,22.27,23.21,24.73,14.45,0.905,63.88
396.6,403.19,401.71,22.09,20.23,23.99,14.89,0.923,61.37
397.89,398.95,404.09,23.68,21.88,23.67,14.64,0.896,64.52
398.56,401.35,399.58,25.38,23.06,21.22,14.71,0.923,63.41
400.85,398.55,400.62,20.43,22.51,24.93,12.22,0.923,64.85
401.38,401.91,400.16,23.99,22.82,21.85,14.59,0.903,63.72
393.4,400.09,399.16,22.89,23.78,21.88,13.29,0.886,63.91
401.07,401.46,399.74,24.51,24.28,20.82,12.77,0.898,62.16
400.17,400.66,394.51,24.31,23.98,21.87,13.46,0.89,61.13
399.65,401.05,396.22,24.22,22.21,22.24,13.18,0.881,65.77
398.55,400.15,403.7,22.75,22.49,23.17,13.08,0.915,62.44
401.7,399.99,400.59,21.39,23.41,22.48,14.47,0.88,63.94
398.32,399.61,394.49,21.89,24.04,24.39,14.62,0.913,62.23
399.28,398.91,401.59,25.33,24.05,24.36,13.96,0.898,63.62
397.85,400.93,402.09,23.96,23.01,20.78,14.91,0.916,61.45
402.87,401.8,401.56,21.38,22.41,22.45,14.97,0.909,63.09
401.22,399.77,402.88,23.31,22.63,24.92,13.99,0.91,62.02
404.75,399.81,396.38,23.57,21.68,22.93,14.3,0.912,61.88
403.52,402.2,404.86,22.2,23.05,21.88,13.88,0.89,63.16
400.02,398.11,401.19,23.82,22.68,22.59,13.21,0.883,63.07
401.16,403.49,400.05,21.58,23.93,25.72,13.25,0.904,62.39
396.64,399.05,402.46,23.5,23.09,23.47,14.22,0.883,63.19
396.48,401.79,403.96,24.44,22.28,22.65,12.66,0.881,60.8
393.34,400.37,405.43,21.44,22.71,22.16,13.51,0.87,63.61
401.48,400.16,402.41,22.7,23.2,22.89,13.44,0.895,63.35
398.88,401.1,401.13,22.98,24.28,22.46,14.28,0.918,65.35
403.13,398.83,401.48,23.58,21.85,21.65,13.97,0.892,64.34
403.02,399.47,403.5,22.48,21.51,22.43,13.49,0.88,63.24
403.49,394.73,396.17,25.29,23.38,23.95,13.59,0.887,63.14
402.35,399.16,405.65,23.9,22.14,23.04,13.91,0.915,64.19
399.19,403.22,399.91,23.34,22.5,23.72,14.45,0.867,63.23
399.22,397.55,395.54,23.18,22.63,24.94,13.32,0.919,63.86
399.23,400.94,399.26,21.16,23.53,22.82,12.71,0.91,64.34
404.1,397.65,399.65,23.69,22.83,22.29,11.91,0.891,63.58
394.33,403.03,394.83,23.15,23.09,23.11,12.25,0.894,65.74
401.31,400.56,400.15,23.25,24.07,20.22,14.04,0.881,63.36
400.07,400.37,402.35,23.47,21.76,24.93,15.23,0.905,62.75
395.16,396.33,396.45,20.26,22.92,23.4,13.68,0.932,62.28
401.33,401.11,401.95,22.6,21.76,22.96,14.29,0.909,61.95
400.52,399.85,401.13,22.83,24.75,23.49,14.84,0.903,61.92
400.26,400.41,395.84,22.05,23.34,23.11,13.33,0.906,63.71
399.62,403.07,403.39,22.52,23.17,22.11,14.67,0.907,61.14
400.96,397.49,400.8,23.96,23.89,24.74,13.96,0.867,62.5
401.67,398.19,394.47,21.05,23.54,21.43,13.39,0.898,63.83
398.27,396.03,400.94,24.33,21.88,22.07,13.23,0.917,63.21
394.89,396.29,405.24,22.89,22.51,23.25,14.14,0.913,63.72
402.19,397.53,400.64,20.12,24.17,23.4,13.37,0.891,62.44
404.39,399.82,397.78,24.99,23.12,21.91,15,0.904,62.03
399.46,405.88,399.7,23.05,21.78,23.54,13.38,0.88,64.78
404.17,398.18,399.76,22.71,23.75,23.37,13.57,0.898,61.04
402.11,396.23,401.4,23.65,25.61,22.1,13.24,0.908,61.95
397.58,402.28,396.64,24.55,22.33,22.65,13.1,0.917,63.37
400.16,403.01,398.18,21.12,21.47,22.28,13.78,0.903,62.13
404.94,398.52,402.5,22.36,25.81,21.92,14.79,0.889,63.27
401.39,399.94,397.97,23.24,24.12,22.43,14.02,0.898,62.43
393.1,393.76,400.43,22.38,23.72,24.99,14.8,0.913,62.89
397.56,396.21,400.31,22.79,23.45,21.69,13.64,0.899,62.04
398.95,399.09,398.51,25.04,23.44,22.78,14.76,0.909,64.35
402.61,395.82,396.88,24.36,22.77,24.32,14.27,0.886,63.18
399.46,399.6,397.88,22.8,22.8,24.08,14.74,0.881,63.17
404.99,401.33,404.97,24.15,21.95,22.03,13.17,0.922,63.12
404.69,399.46,404.06,22.16,22.83,22.64,12.18,0.885,62.5
399.49,403.57,403.49,23.96,23.34,22.83,16.12,0.898,62.66
402.82,400.71,401.53,24.28,20.22,23.06,13.74,0.887,65.56
406.41,395.93,398.76,23.81,21.96,25.04,15.58,0.898,63.03
399.41,397.17,398.31,21.19,21.66,22.33,13.2,0.889,62.19
404.61,398.67,394.81,21.9,24.94,24.46,13.91,0.918,63.46
398.48,399.43,398.15,21.98,22.74,22.18,14.13,0.883,63.32
401.16,396.05,396.12,22.66,22.64,23.89,15.77,0.873,63.2
399.6,399.67,397.88,22.83,22.91,23.03,14.55,0.902,63.63
399.48,400.4,405.88,24.95,21.27,21.94,13.57,0.926,64.05
400.21,399.03,403.53,23.59,23.82,23.62,14.61,0.874,63.59
394.67,403.72,402.66,22.45,23.33,23.24,13.68,0.92,62.74
404.13,395.9,393.68,23.22,23.32,20.89,13.87,0.878,63.35
398.71,406.9,400.54,24.25,23.38,23.82,14.71,0.914,64.46
398.09,401.39,398.69,23.02,26.34,25.08,14.14,0.923,64.24
400.66,400.21,399.68,22.84,23.43,25.34,12.93,0.9,63.15
392.15,399.83,402.05,21.35,21.66,22.27,12.94,0.914,62.44
396.25,398.94,395.88,22.89,20.25,22.16,14,0.904,64.03
401.45,401.38,400.13,21.94,23.38,21.73,14.68,0.868,63.2
397.31,395.63,397.91,22.08,22.2,22.08,13.07,0.92,65.18
399.04,402.6,395.8,21.37,22.96,23.03,13.47,0.898,62.37
400.71,404.65,399.19,23.06,22.92,23.18,13.75,0.917,63.47
397.92,397.13,400.6,23.95,23.29,22.76,14.31,0.895,63.99
398.19,396.04,393.53,23.14,23.22,24.9,14.42,0.892,61.91
400.49,401.05,398.87,23.47,25.48,22,15.09,0.881,62.4
399.69,402.66,401.58,21.26,23.68,21.91,14.63,0.902,62.58
402.77,403.24,402.47,25.24,23.77,18.88,13.07,0.872,62.2
401.4,400.27,403.4,22.3,23.32,23.87,13.21,0.915,62.24
400.44,398.8,393.28,24.6,23.11,22.79,13.67,0.888,63.39
399.51,400.9,405.14,23.97,22.49,21.82,12.83,0.903,61.71
396.26,394.37,400.41,22.17,22.9,21.53,11.95,0.906,61.64
403.55,403.64,399.25,22.09,24.53,22.94,14.1,0.879,62.3
399.76,397.02,397.77,24.16,22.69,21.07,13.3,0.916,63.59
399.77,396.41,400.65,22.32,22.93,23.77,14.29,0.897,63.24
395.65,402.84,397.31,22.49,23.22,22.59,14.93,0.903,64.09
403.34,397.15,399.01,23.64,22.77,21.67,13.39,0.902,63.08
403.15,401.26,394.1,20.66,23.62,24.73,15.45,0.897,62.72
399.46,401.75,396.46,20.9,22.81,22.12,13.79,0.904,62.06
399.68,399.57,402.23,21.77,24.22,23.89,12.99,0.917,63.37
401.04,403.1,400.09,22.79,25.26,22.67,15.55,0.909,62.7
400.94,396.28,398.28,20.52,22.23,20,13.62,0.902,61.41
398.71,400.39,399.13,21.85,20.94,23.31,14.66,0.924,63.81
395.62,398.68,400.02,21.17,24.31,24.49,13.48,0.894,62.7
399.82,399.69,401.78,22.81,22.85,24.47,14.2,0.873,63.46
397.68,396.65,399.11,21.26,23.78,22.31,14.04,0.909,62.29
399.59,403.3,403.33,24.83,23.51,21.67,12.43,0.89,63.4
400.99,399.23,402.6,21.81,21.61,23.31,14.45,0.886,64.04
395.21,401.75,398.93,23.2,24.72,23.64,15.29,0.915,63.53
401.12,399.82,395.92,22.65,22.8,24.38,15.46,0.915,63.13
398.02,395.2,397.53,23.31,23.05,24.12,11.28,0.922,61.86
400.27,403.04,402.17,22.27,23.59,22.69,13.86,0.87,63.48
400.58,402.22,397.92,24.88,22.39,24.82,16.56,0.898,61.43
399.54,399.34,397.92,20.97,22.98,24.23,13.24,0.898,64.95
404.2,400.66,402.43,22.99,23.54,19.83,13.39,0.936,62.92
400.42,397.71,397.11,22.76,21.99,23.48,12.38,0.879,61.44
403.4,400.87,399.79,21.56,22.28,21.57,14.58,0.89,63.79
394.79,403,398.62,22.8,23.89,24,13.76,0.914,62.15
399.52,403.1,401.59,22.89,23.04,23.56,13.9,0.917,64.35
397.28,400.85,404.73,23.95,23.33,23.99,15.26,0.9,63.79
399.11,395.96,399.87,24.42,24.46,24.74,13.78,0.875,63.22
404.78,401.58,401.14,21.41,22.04,22.29,13.62,0.903,63.62
399.73,396.79,402.43,21.16,24.24,21.44,15.37,0.872,64.51
398.74,400.55,398.24,23.95,23.34,24.02,13.26,0.933,64.39
401.42,404.5,396.5,23.54,21.73,23.39,12.42,0.914,64.68
401.86,403.06,404.49,22.62,22.32,24.24,13.37,0.899,62.22
397.43,400.85,401.74,21.36,23.55,23.57,14.78,0.9,62.5
397.99,400.55,399.79,22.62,22.58,22.09,13.14,0.896,61.86
397.71,401.62,399,26.04,24.84,21.79,12.1,0.911,61.57
402.76,398.92,398.81,22.72,25.06,24.81,13.63,0.879,62.9
403.34,404.55,398.72,21.62,23.78,22.12,14.27,0.908,62.89
398.13,402.06,395.96,20.03,22.82,26.03,12.69,0.893,62.72
401.13,397.39,401.64,24.16,23.07,22.38,13.48,0.892,63.22
399.51,396.2,401.99,25.02,22.5,24.78,13.34,0.919,64.03
395.67,391.03,396.56,23.8,22.51,24.23,13.88,0.883,63.1
397.26,401.21,402.1,23.6,24.59,24.68,13.6,0.891,63.67
396.08,402.43,399.22,23.26,22.64,24.61,13.79,0.883,63.17
400.81,405.78,405.19,22.22,24.9,23.59,14.48,0.886,63.31
397.91,399.39,397.5,23.57,21.99,21.26,13.39,0.895,63.94
400.35,400.15,398.9,22.61,22.34,23.66,14.48,0.901,63.58
399.61,395.18,393,24.13,24.93,23.05,14.64,0.897,62.55
398.99,398.52,398.42,21.69,22.44,21.56,13.28,0.901,64.11
399.07,398.18,398.17,22.1,22.8,21.92,13.55,0.899,64.45
397.21,396.28,399.86,21.51,24.68,22.86,14.8,0.908,61.98
405.02,399.4,399.92,23.59,23.06,23.74,13.48,0.9,63.01
398.84,402.22,396.4,22.27,21.32,24.06,12.37,0.922,62.69
397.18,403.39,401.88,23.09,21.83,22.48,13.1,0.865,63.95
398.35,403.73,400.24,22.68,21.59,22.41,12.52,0.905,62.54
399.64,400.27,400.75,21.1,23.61,22.66,13.93,0.929,61.19
400.1,402.31,401.31,24.1,24.14,19.46,14.06,0.898,64.32
403.86,401,397.04,21.37,24.35,20.44,14.75,0.914,62.11
404.62,401.52,402.72,22.12,21.41,24.19,14.75,0.912,63.21
402.02,399.73,400.46,22.66,25.03,22.79,14.34,0.901,64.22
397.93,400.55,394.71,23.18,23.41,22.5,12.96,0.908,62.71
401.37,397.2,401.59,23.23,22.42,24.15,14.44,0.902,60.46
403.33,398.4,397.31,24.25,21.62,22.76,14.03,0.9,62.78
404.66,399.97,399.65,22.21,21.06,22.13,14.02,0.91,61.88
402.88,406.62,397.48,24.6,22.81,22.69,14,0.883,62.81
400.93,403.5,403.02,23.38,22.75,23.26,13.63,0.886,63.41
399.88,400.21,400.98,23.34,26.06,20.83,12.53,0.888,62.64
402.29,396.96,398.92,22.36,21.77,22.01,14.16,0.923,62.82
400.95,398.27,399.12,21.2,23.22,23.25,14.53,0.912,64.17
401.24,400.49,398.79,21.84,24.12,23.22,15.24,0.893,60.88
398.45,398.42,398.04,25.53,21.38,22.8,13.88,0.902,62.05
403.12,395.81,401.78,22.56,23.59,24.14,14.05,0.861,61.92
403.56,399.72,398.92,23.68,22.09,22.78,13.1,0.894,63.25
408.62,395.27,397.64,22.73,25.72,25.11,14.09,0.904,63.97
401.88,398.85,397.5,23.13,22.67,24.18,13.95,0.912,63.16
394.48,399.34,402.61,23.96,22.51,21.95,13.31,0.927,63.32
397.3,396.81,401.63,24,22.4,26.53,14.1,0.875,62.91
398.48,397.57,399.31,23.87,22.8,23.59,13.83,0.9,64.85
396.31,398.94,398.12,27.09,22.26,23.76,12.97,0.913,62.22
400.86,399.97,395.4,23.2,22.18,22.1,13.1,0.893,61.32
398.66,403.24,402.52,22.73,20.36,24.58,12.34,0.888,62.77
395.17,402.67,401.71,21.18,22.18,24.2,13.51,0.906,62.74
403.47,402.29,396.89,23.22,21.92,22.55,13.56,0.922,64.74
396.21,399.82,400.82,23.76,24.42,25.49,13.72,0.9,63.18
401.57,401.79,403.89,24.32,21.42,22.73,12.95,0.898,63.96
404.6,400.28,404.72,20.44,23.16,23.57,13.31,0.918,62.75
402.73,404.22,409.4,23.82,22.56,22.03,14.17,0.868,63.59
399.81,403.91,399.86,21.34,23.98,24.83,13.31,0.916,62.15
397.23,397.45,397.28,23.63,22.82,22.1,14.65,0.931,62.79
407.11,397.83,396.65,21.04,23.91,23.83,14.74,0.937,61.9
401.82,401.12,398.23,21.23,24.77,25.19,13.96,0.914,62.82
399.31,397.13,399.74,23.39,22.18,24.45,13.84,0.938,62.88
399.85,399.01,398.15,21.98,23.98,22.24,14.21,0.887,62.91
395.75,395.43,398.31,23.82,23.97,25.34,15.95,0.906,62.69
403.74,405.8,402.65,23.5,21.81,21.7,15.89,0.888,63.24
397.05,400.71,405.46,21.77,23.29,24.18,14.38,0.891,62.56
399.5,392.93,400.14,22.02,22.74,24.99,13.57,0.927,63.18
401.08,401.61,402.79,24.53,22.35,23.37,14.32,0.88,63.07
398.92,399.7,400.32,23.03,22.24,24.43,13.48,0.882,61.08
396.95,400.8,402.5,24.64,23.02,22.8,12.53,0.885,63.96
396.27,395.04,393.06,21.14,23.01,23.7,13.42,0.9,63.63
397.98,402.2,394.67,22.13,20.03,22.24,13.31,0.881,61.67
404.56,397.84,398.44,20.16,23.53,22.34,14.47,0.916,64.71
398.44,396.34,398.07,23.21,23.98,23.84,13.57,0.897,62.94
403.65,399.33,397.27,22.9,22.41,23.9,13.99,0.884,63.5
398.36,399.41,399,22.85,22,20.9,15.07,0.921,63.08
395.03,402.03,399.34,23.37,22.65,23.24,13.88,0.911,64.05
397.7,400.2,398.12,25.7,22.94,22.95,13,0.919,63.64
393.93,402.62,401.3,24.07,23.25,22.09,15.06,0.898,62.96
401.85,397.56,394.01,24.65,22.56,22.61,13.42,0.914,63.95
399.07,397.29,400.87,22.42,21.2,22.78,13.95,0.901,60.59
397.92,399.91,400.61,23.29,23.97,23.02,13.94,0.869,63.56
394.46,399.33,399.02,21.94,23.45,23.56,14.76,0.91,62.31
402.98,403.19,403.13,23.68,22.22,21.06,14.75,0.924,63.22
403.17,398.84,397.71,24.05,25.2,24.83,13.35,0.875,64.4
402.32,400.13,400.29,22.46,20.47,22.88,13.53,0.912,63.74
399.93,401.87,403.53,21.28,22.17,22.18,13.03,0.903,62.64
398.91,404.21,397.08,22.73,23.48,22.75,13.37,0.911,62.55
403.5,399.08,401.67,22.05,21.52,22.85,13.99,0.889,60.81
400.05,406.07,397.56,23.07,25.76,22.8,14.21,0.885,64.14
396.14,398.76,399.09,21.84,24.23,23.98,14.57,0.909,62.35
396.46,405.09,399.53,22.12,23.65,22.8,13.64,0.893,62.56
404.72,396.99,398.26,24.07,22.35,26.16,14.37,0.893,63.16
396.73,400.82,401.5,23.36,21.25,23.33,13.43,0.908,64.54
402.49,408.83,405.87,21.95,24.92,23.41,14.5,0.894,63.76
394.06,397.31,405.02,23.69,20.94,22.61,13.55,0.875,65.21
397.99,398.65,402.67,21.86,24.73,25.14,14.84,0.903,64.04
398.13,405.15,401.32,23.43,23.49,21.7,14.7,0.91,64
399.84,403.8,404.36,24.57,24,22.73,15.01,0.911,62.27
401.18,402.49,397.63,23.72,24.39,23.9,15.38,0.909,63.53
398.47,400.4,401.09,23.18,22.99,21.84,13.69,0.917,62.22
399.95,399.11,396.84,21.76,24.41,24.43,14.41,0.893,63.87
395.37,397.8,397.74,24.82,22.17,22.19,14.23,0.903,63.11
398.62,405.02,397.78,21.63,23.88,22.23,14.52,0.898,64.65
403.25,402.52,394.86,22.89,23.71,22.3,14.85,0.898,64.29
402.89,398.12,402.69,22.35,24.08,24.2,13.57,0.887,63.4
398.17,393.6,399.8,22.91,21.8,21.35,15.27,0.903,63.52
404.98,395.91,396.63,22.4,21.22,23.69,13.64,0.905,62.65
396.78,397.65,401.04,23.02,22.76,21.47,13.39,0.882,64.18
401.84,399.13,398.02,23.63,22.03,23.26,13.41,0.884,61.88
401.14,400.75,401.12,23.38,24.22,22.95,14.64,0.912,62.3
395.84,401.56,401.12,23.38,22.28,23.91,15.12,0.914,65.04
393.61,407.33,397.11,22.88,22.88,24.94,14.93,0.893,63.89
403.2,400.96,404.48,22.79,22.32,23.39,13.94,0.914,64.84
402.04,403.42,403.95,22.33,22.79,21.43,13.84,0.927,61.73
396.95,405.88,397.43,22.27,20.63,25.57,13.87,0.918,62.01
396.71,403.96,397.77,22.47,22.6,21.18,14.2,0.913,61.91
399.63,402.35,398.11,21.97,21.68,22.95,12.93,0.937,62.84
401.78,396.29,398.33,22.75,24.31,22.56,13.5,0.903,64.27
402.06,406.61,399.77,21.37,24.29,22.4,13.92,0.896,60.73
400.74,400.81,395.09,21.36,23.29,21.84,14.27,0.92,62.06
401.16,397.87,395.55,23.36,25.76,22.39,13.59,0.901,63.86
397.5,397.36,395.91,22.21,22.41,23.18,14.39,0.857,63.98
405.21,399.63,402.34,22.26,21.92,24.52,13.34,0.871,62.73
401.96,398.01,398.86,23.25,22.81,21.78,13.75,0.92,61.6
399.5,400.48,399.02,23.33,22.69,23.27,12.99,0.902,63.03
402.13,399.14,400.13,21.21,24.19,23.53,15.04,0.903,61.57
397.15,400.21,401.58,23.71,22.43,21.53,14.45,0.907,65.06
396.09,401.02,402.62,24.94,22.7,22.43,13.17,0.916,63.45
398.23,394.82,402.37,26.27,24.03,24.31,13.75,0.89,64.11
399.42,405.42,405.11,21.4,22.22,22.71,15.59,0.905,63.21
401.83,399.11,399.46,23.62,21.14,21.84,14.05,0.922,63.6
402.72,398.94,398.58,22.99,24.34,22.6,14.62,0.901,63.48
396.67,400.89,397.54,20.59,23.69,22.98,13.86,0.901,63.58
408.74,403.08,398.27,21.78,25.98,21.5,13.87,0.885,62.7
404.59,400.59,399.82,23.81,23.22,24.2,13.98,0.913,61.95
402.12,401.37,399.97,22.53,24.16,24.75,12.67,0.897,63.66
401.49,400.75,398.07,24.02,21.28,22.23,15.85,0.89,62.83
402.3,402.51,401.48,24.67,25.15,23.18,13.84,0.905,63.31
397.35,397.36,400.06,22.68,23.29,20.78,14.17,0.878,62.2
396.47,401.55,398.3,24.58,21.8,23.27,13.04,0.905,62.48
400.95,400.2,396.17,24.49,21.98,23.33,14.93,0.923,64.18
399.78,399.16,406.6,21.27,25.02,21.57,14.15,0.887,62.53
396.61,397.17,399.13,25.41,23.16,20.82,14.13,0.88,62.8
405.3,399.78,404.03,23.14,23.13,22.16,13.33,0.896,63.01
392.15,400.77,401.13,23.75,23.36,23.41,14.51,0.909,64.91
402.47,396.21,403.78,26.07,23.99,21.23,12.93,0.907,62.94
400.89,395.44,399.09,25.5,21.72,22.61,13.44,0.909,64.46
398.33,401.43,397.79,23.42,24.22,22.38,14.86,0.884,61.53
400.6,400.35,400.1,23.63,23.03,24.73,13.59,0.887,61.32
400.1,398.06,399.79,23.21,22.53,23.18,14.31,0.899,63.15
396.54,401.14,397.51,24.11,20.41,21.13,14.1,0.919,62.01
400.69,401.15,397.26,21.79,22.08,22.52,13.17,0.905,61.86
401.89,401.18,403.2,22.2,23.33,23.08,13.85,0.903,63.39
399.33,395.25,397.85,21.75,24.03,22.28,13.6,0.927,63.3
399.79,395.82,390.2,23.14,22.19,24.06,13.84,0.894,63.55
402.84,403.07,395.65,23.29,24.43,23.93,15.19,0.916,62.61
394.49,398.24,396.07,23.32,20.96,22.88,13.57,0.927,63.01
403.87,400.06,397.03,24.23,21.97,24.07,15.22,0.919,63.74
404.95,396.28,401.23,23.94,22.62,23.66,13.85,0.892,63.09
401.29,406.54,401.67,23.35,23.79,21.15,14.6,0.901,62.47
400.75,399.83,398.52,23.98,23.6,22.72,15.38,0.891,64.73
404,401.7,401.63,21.11,22.66,22.57,15.25,0.926,61.78
397.3,395.7,396.38,22.18,23.98,22.18,14.03,0.887,63.57
394.47,397.39,398.13,24.45,23.31,24.11,13.51,0.913,61.9
395.45,396.57,396.89,22.88,21.91,23.58,13.68,0.9,63.72
395.27,400.19,400.11,21.04,23.03,21.05,14.11,0.913,63.25
398.2,393.8,397.79,23.42,24.28,24.1,12.96,0.916,62.53
402,399.86,398.82,23.05,24.1,23.5,13.69,0.9,62.06
395.59,396.47,399.68,22.67,22.89,23.07,15.47,0.891,62.93
400.58,404,399.64,22.99,22.82,25.24,12.74,0.911,63.91
396.41,398.04,402.56,22.87,24.93,25.85,13.16,0.893,62.82
397.97,396.12,397.86,23.39,23.48,23.13,14.26,0.903,62.31
403.97,400.19,404.51,22.41,21.51,23.52,13.62,0.905,64.76
396.64,400.45,399.39,23.81,22.1,21.68,14.49,0.887,63.64
400.58,400.53,401.7,20.91,22.54,22.15,13.67,0.91,62.25
400.74,404.2,398.89,21.86,24.26,23.65,14.84,0.909,63.96
395.11,396.51,408.05,24.68,23.06,23.98,13.83,0.916,62.83
396.06,401.27,399.66,21.77,22.22,23.97,12.69,0.875,63.63
397.45,400.41,400.22,22.52,24.03,22.88,14.05,0.904,62.58
397.07,399.55,403.33,22.01,22.72,21.46,13.44,0.898,63.9
400.04,400.98,393.91,22.38,23.47,24.26,15.07,0.928,63.53
398.1,401.28,398.69,19.64,22.06,22.14,14.06,0.884,61.72
398.18,399.62,396.17,24.25,22.95,24.68,15.54,0.902,64.15
402.72,403.72,397.81,23.84,22.88,23.14,13.94,0.909,63.33
400.28,398.33,402.38,24.97,25.09,23.22,13,0.896,61.49
399.08,392.9,404.96,23.73,24.82,21.46,15.45,0.901,65.08
400.33,400.02,400.55,20.7,21.1,24.16,14.01,0.886,65.22
397.85,396.59,394.14,23.6,24.68,25.89,13.36,0.915,61.15
397.69,401.19,403.33,25.57,22.23,22.59,12.86,0.902,63.07
401.37,395.3,407.59,21.09,20.76,24.08,13.84,0.876,62.47
408.04,405.39,395.3,21.11,22.58,22.26,14.14,0.916,62.29
402.34,400.48,400.49,23.1,22.48,24.61,14.35,0.899,63.3
392.55,400.82,398.74,23.32,23.37,23.42,13.57,0.917,61
403.4,399.93,399.74,23.46,21.05,26.41,14.68,0.898,64.44
396.72,396.79,399.37,23.53,25.68,26.13,12.52,0.925,60.19
407.05,400.31,402.94,21.5,22.78,25.25,12.95,0.875,62.66
403.09,393.04,399.37,22.73,24.17,21.64,13.76,0.87,64.31
399.01,402.58,399.87,22.1,22.06,23.36,14.09,0.904,63.28
397.75,401.04,400.44,22.66,22.51,23.37,13.27,0.921,62.41
399.04,402.23,405.34,22.66,23.54,23.69,14.75,0.889,64.13
405,393.82,399.63,23.19,23.58,21.55,13.99,0.905,63.78
406.16,396.63,401.52,23.98,22.45,23.27,13.75,0.927,64.17
397.42,399.54,396.69,23.46,22.67,23.73,12.1,0.905,64.7
400.97,403.77,397.54,21.81,23.73,23.1,13.28,0.919,63.76
402.68,397.6,396.35,23,22.61,22.85,14.32,0.898,61.45
396.56,400.59,402.11,22.78,22.72,21.2,15.21,0.929,63.09
395.65,402.72,395.52,21.65,21.15,24.08,15.38,0.904,62.23
407.57,400.27,394.29,21.7,20.42,21.67,13.05,0.901,62.83
402.93,401.34,401.7,21.32,24.37,22.23,14.24,0.913,63.89
404.57,400.13,395.8,23.08,21.78,24.05,13.83,0.888,64.02
397.08,395.25,398.02,23.24,22.71,20.98,14.8,0.898,64.36
405.55,399.45,399.17,23.95,23.91,22.81,14.86,0.906,63.22
399.19,394.77,403.68,22.92,21.19,22.03,15.28,0.886,62.63
398.84,393.67,405.07,23.57,24.4,25.74,12.28,0.91,62.39
400.73,400.48,396.95,23.96,22.98,22.04,14.28,0.87,63.56
400.85,405.07,401.07,21.59,24.06,23.04,14.83,0.897,64.22
400.63,397.86,399.27,21.94,22.95,20.76,14,0.888,62.71
395.14,401.07,399.98,21.81,23.14,23.28,14.2,0.911,62.15
402.27,401.5,402.72,22.88,23.25,23.19,15.2,0.903,63.5
402.04,396.84,398.64,23.51,25.47,23.93,14.96,0.879,62.95
403.2,402.56,399.2,24.1,23.62,22.71,13.62,0.912,63.3
399.45,397.91,403.09,22.95,24.34,22.35,14.36,0.893,63.25
400.98,400.65,401.58,24.69,20.89,24.88,13.19,0.895,61.74
394.88,399.27,396.52,24.42,22.22,24.31,14.09,0.915,60.6
403.31,399.97,400.31,22.77,22.96,22.66,13.46,0.901,61.33
395.68,396.73,403,24.32,21.92,25.47,14.62,0.911,62.95
396.04,403.25,397.27,21.89,25.62,23.22,14.6,0.898,62.65
399.62,399.24,400.03,23.51,21.78,22,14.16,0.914,62.48
402.16,400.69,401.25,23.14,23.57,21.62,14.55,0.902,63.52
396.71,400.53,397.95,23.17,23.8,22.21,13.8,0.888,63.28
400.36,397.45,394.62,23.29,21.48,23.8,13.7,0.895,62.38
399.87,399.8,395.56,25.08,23.71,24.06,14.28,0.887,63.65
401.25,398.78,403.76,24.05,23.32,22.1,12.96,0.899,62.94
